dataset	index_in_dataset	lang_code	source	reference	translation	comet_score
ds_zu	214	zu	Ungan_aki ukupotsozwa kabili kwangaphakathi:	_Ignore duplicate keypresses (Bounce Keys)	Ungan_aki ukupotsozwa kabili kwangaphakathi:	0.3106456398963928
ds_zu	215	zu	Khetha wonke amafayela	Select all files	Khetha wonke amafayela	0.5062368512153625
ds_zu	216	zu	Uhlobo	Type	Uhlobo	0.6893604397773743
ds_zu	217	zu	Isiqalisi sabelo	Weather Information	Isiqalisi sabelo	0.5968015789985657
ds_zu	218	zu	Akukhonakali ukuvula i-URI	Unable to open URI	Akukhonakali ukuvula i-URI	0.7504919171333313
ds_zu	219	zu	Isabelo sehele .desktop esichaza isanduleli siqalisi. Isishuxulelo sibalulekile uma object_type lingu "launcher-object".	The location of the .desktop file describing the launcher. This key is only relevant if the object_type key is "launcher-object".	Isabelo sehele .desktop esichaza isanduleli siqalisi. Isishuxulelo sibalulekile uma object_type lingu "launcher-object".	0.41073524951934814
ds_zu	220	zu	Bambezela ngemizuzwana kuze kuvela isithombe esilandelayo	Delay in seconds until showing the next image	Bambezela ngemizuzwana kuze kuvela isithombe esilandelayo	0.34484121203422546
ds_zu	221	zu	Umehlukanisi	Separator	Umehlukanisi	0.5820332169532776
ds_zu	222	zu	Ngokwangaphandle	By extension	Ngokwangaphandle	0.5371156930923462
ds_zu	223	zu	Kopisha okukhethiwe	Copy the selection	Kopisha okukhethiwe	0.4833988845348358
ds_zu	224	zu	M_ayelana	_About	M_ayelana	0.6254684329032898
ds_zu	225	zu	Kwenzeke iphutha uma kukhishwa amafayela.	An error occurred while extracting files.	Kwenzeke iphutha uma kukhishwa amafayela.	0.2927864193916321
ds_zu	226	zu	Igumbi:	Room:	Igumbi:	0.71612972
ds_zu	227	zu	Vula uhlamvu ngalodwa olukhethiwe ngefasitela lokuyaluza	The geometry string for a navigation window.	Vula uhlamvu ngalodwa olukhethiwe ngefasitela lokuyaluza	0.32267746329307556
ds_zu	228	zu	Ulwembu	Network	Ulwembu	0.6466082334518433
ds_zu	229	zu	Umsebenzisi %s akavunyelwe ukuthola ukungenela okwamanje	User %s not permitted to gain access at this time	Umsebenzisi %s akavunyelwe ukuthola ukungenela okwamanje	0.4154175817966461
ds_zu	230	zu	_Vula...	_Open	_Vula...	0.8124464154243469
ds_zu	231	zu	Ukuhluka kwendikimba esetshenziselwa ukubonisa ingxoxo kumafasitela wengxoxo.	The theme variant that is used to display the conversation in chat windows.	Ukuhluka kwendikimba esetshenziselwa ukubonisa ingxoxo kumafasitela wengxoxo.	0.30114108324050903
ds_zu	232	zu	Ayifani	Does not match	Ayifani	0.5062877535820007
ds_zu	233	zu	i-Shutter	Shutter	i-Shutter	0.7822858691215515
ds_zu	234	zu	(Azikho iziphakamiso)	(No Suggestions)	(Azikho iziphakamiso)	0.6038036942481995
ds_zu	235	zu	Sebenzisa iphutha lesizinda sedesktop	Unable to rename desktop icon	Sebenzisa iphutha lesizinda sedesktop	0.3992195129394531
ds_zu	236	zu	Chofoza phezukomcimbi onebhlokhi elikhululekile eduze kwalo, futhi lizoshitshwa lenzwe ibhlokhi elingena lutho.	Click on any item that has a free block beside it, and it will be swapped with the empty block.	Chofoza phezukomcimbi onebhlokhi elikhululekile eduze kwalo, futhi lizoshitshwa lenzwe ibhlokhi elingena lutho.	0.3273705840110779
ds_zu	237	zu	Phinda ngakonye okukhethiwe	Duplicate each selected item	Phinda ngakonye okukhethiwe	0.41834425926208496
ds_zu	238	zu	isi-Baltic	Baltic	isi-Baltic	0.6940410733222961
ds_zu	239	zu	Faka iphasiwedi	Enter password	Faka iphasiwedi	0.38659927248954773
ds_zu	240	zu	Imbobo yokuxhumana	Port	Imbobo yokuxhumana	0.5228777527809143
ds_zu	241	zu	Angikhoni ukuqala isisebenzisi u-X (kwisibonisi esisenhlanganisweni). Ngathi isitho sokukhomba (ingundwane) ayihlelwanga kahle. Uzothanda ukubona umphumela wesisebenzisi uX ukucubungula iphutha na?	Failed to start the X server (your graphical interface). It seems that the pointer device (your mouse) is not set up correctly. Would you like to view the X server output to diagnose the problem?	Angikhoni ukuqala isisebenzisi u-X (kwisibonisi esisenhlanganisweni). Ngathi isitho sokukhomba (ingundwane) ayihlelwanga kahle. Uzothanda ukubona umphumela wesisebenzisi uX ukucubungula iphutha na?	0.2995259761810303
ds_zu	242	zu	%l:%M %p	%l:%M %p	%l:%M %p	0.990798295
ds_zu	243	zu	Lrzip (.lrz)	Lrzip (.lrz)	Lrzip (.lrz)	0.9772810935974121
ds_zu	244	zu	isiphakeli esisha	new server	isiphakeli esisha	0.5274238586425781
ds_zu	245	zu	Imbobo yokuxhumana	Port	Imbobo yokuxhumana	0.5228777527809143
ds_zu	246	zu	Umxhumanisi unqamukile, ngabe ufuna ukuyihambisa ku?	The Link "%s" is Broken. Move it to Trash?	Umxhumanisi unqamukile, ngabe ufuna ukuyihambisa ku?	0.357727975
ds_zu	247	zu	Cisha	Shut Down	Cisha	0.586350679
ds_zu	248	zu	isiphakeli esisha	new server	isiphakeli esisha	0.5274238586425781
ds_zu	249	zu	%e ku-%B %Y ngo-%R UTC	%B %e, %Y at %R UTC	%e ku-%B %Y ngo-%R UTC	0.9136621356010437
ds_zu	250	zu	Ukuzazisa	ID	Ukuzazisa	0.6381321549415588
ds_zu	251	zu	Isibonelo: igama lomsebenzisi	Example: username	Isibonelo: igama lomsebenzisi	0.7609577775001526
ds_zu	252	zu	Umbala wokubona ngale	Transparency color	Umbala wokubona ngale	0.4214213490486145
ds_zu	253	zu	Hhayi manje	Not now	Hhayi manje	0.6678288578987122
ds_zu	254	zu	Kh_etha amafayela ofuna okuwavuselela:	S_elect the files you want to update:	Kh_etha amafayela ofuna okuwavuselela:	0.39536944031715393
ds_zu	255	zu	%e ku-%B %Y ngo-%R UTC	%B %e, %Y at %R UTC	%e ku-%B %Y ngo-%R UTC	0.9136620759963989
ds_zu	256	zu	Engeza	Add	Engeza	0.741361141
ds_zu	257	zu	Umbhalo	Text	Umbhalo	0.642612875
ds_zu	258	zu	_Isibekisi-bhukwini	Bookmarks	_Isibekisi-bhukwini	0.45342049
ds_zu	259	zu	%s: Ngakhoni ukufunda isibonakaliso senhlanganiso	%s: Could not read Session ID	%s: Ngakhoni ukufunda isibonakaliso senhlanganiso	0.5572751760482788
ds_zu	260	zu	Isimemo segumbi	Room invitation	Isimemo segumbi	0.45497003197669983
ds_zu	261	zu	_Ungakwenzi	_Undo	_Ungakwenzi	0.8598383665084839
ds_zu	262	zu	Priscilla Mahlangu	translator-credits	Priscilla Mahlangu	0.5420687794685364
ds_zu	263	zu	Amayintshi	Inches	Amayintshi	0.507015586
ds_zu	264	zu	%n: ukubala	%n: counter	%n: ukubala	0.8757979273796082
ds_zu	265	zu	Compaq	_Compact	Compaq	0.7592316269874573
ds_zu	266	zu	Qala futhi	_Restart	Qala futhi	0.7431075572967529
ds_zu	267	zu	_Isibekisi-bhukwini	Bookmarks	_Isibekisi-bhukwini	0.45342049
ds_zu	268	zu	Igama lozokwengamela eliqinisekiswe isitifiketi alifani negama lesiphakeli.	The hostname verified by the certificate doesn't match the server name.	Igama lozokwengamela eliqinisekiswe isitifiketi alifani negama lesiphakeli.	0.34817543625831604
ds_zu	269	zu	_Ngenisa…	_Import…	_Ngenisa…	0.8615279793739319
ds_zu	270	zu	Itheku:Orientation	Orientation	Itheku:Orientation	0.7541362047195435
ds_zu	271	zu	lutho	Do Nothing	lutho	0.5574081540107727
ds_zu	272	zu	Khetha inethiwekhi ye IRC	Choose an IRC network	Khetha inethiwekhi ye IRC	0.41915205121040344
ds_zu	273	zu	Oku_dlule	_Previous	Oku_dlule	0.7573752999305725
ds_zu	274	zu	Priscilla Mahlangu	translator-credits	Priscilla Mahlangu	0.5420687794685364
ds_zu	275	zu	Hambisa amafasitela kundawo yokusebenzela yamanje uma akhulisiwe	Move windows to current workspace when unminimized	Hambisa amafasitela kundawo yokusebenzela yamanje uma akhulisiwe	0.3462827205657959
ds_zu	276	zu	Okuqukethwe isibaya akubonakalanga.	The folder contents could not be displayed.	Okuqukethwe isibaya akubonakalanga.	0.24987793
ds_zu	277	zu	%s uxhumeke egunjini	%s has joined the room	%s uxhumeke egunjini	0.4170202612876892
ds_zu	278	zu	Igama	Name	Igama	0.7329081892967224
ds_zu	279	zu	Ama-plugin	Plugins	Ama-plugin	0.8231102228164673
ds_zu	280	zu	Bonisa i-“_%s"	Show “_%s”	Bonisa i-"_%s"	0.7056735754013062
ds_zu	281	zu	Sekela isilawuli sakude se-infrared	Support infrared remote control	Sekela isilawuli sakude se-infrared	0.352351576
ds_zu	282	zu	Ayikwazanga ukuvula indawo; kungayenza ukuthi awunayo imvume yokuvula ifayela.	Could not open location; you might not have permission to open the file.	Ayikwazanga ukuvula indawo; kungayenza ukuthi awunayo imvume yokuvula ifayela.	0.43416547775268555
ds_zu	283	zu	Fihla indawo yohlu ekhoneni ngokuzenzakalela	Automatically hide panel into corner	Fihla indawo yohlu ekhoneni ngokuzenzakalela	0.430535227
ds_zu	284	zu	Igama	Name	Igama	0.7329081892967224
ds_zu	285	zu	Isihlukanisi	Separator	Isihlukanisi	0.48231250047683716
ds_zu	286	zu	Umbala ongenelele	Color	Umbala ongenelele	0.644554079
ds_zu	287	zu	N_webisa izithombe ukuze zilingane kwiskrini	E_xpand images to fit screen	N_webisa izithombe ukuze zilingane kwiskrini	0.594614565
ds_zu	288	zu	Hlela umlayezo oqokiwe…	Edit Custom Messages…	Hlela umlayezo oqokiwe…	0.39951109886169434
ds_zu	289	zu	Kukhona izinguquko ezingagciniwe kwi %s akhawunti yakho.	There are unsaved modifications to your %s account.	Kukhona izinguquko ezingagciniwe kwi %s akhawunti yakho.	0.49138930439949036
ds_zu	290	zu	Inethiwekhi	Network	Inethiwekhi	0.5436822175979614
ds_zu	291	zu	Akha umqalisi omusha	Create a new folder '%s'	Akha umqalisi omusha	0.2977760136127472
ds_zu	292	zu	Yini igama lakho lokungena le-Google?	What is your Google password?	Yini igama lakho lokungena le-Google?	0.37056395411491394
ds_zu	293	zu	Ilayisense yedokhumende	Document License	Ilayisense yedokhumende	0.44667378067970276
ds_zu	294	zu	Ikhasi	Page	Ikhasi	0.6024930477142334
ds_zu	295	zu	ayenziwe	not implemented	ayenziwe	0.5193509459495544
ds_zu	296	zu	I_nethiwekhi (IP, Wi-Fi)	_Network (IP, Wi-Fi)	I_nethiwekhi (IP, Wi-Fi)	0.9096609950065613
ds_zu	297	zu	Okuqukethwe	_Contents	Okuqukethwe	0.457817405
ds_zu	298	zu	GtkEntry ukuba ukungena kwehele kulisebenzise ukufaka amagamahele. Ungasebenzisa lesisakha ukuthola GtkEntry uma ufuna ukulungisa kumbe ukubuza enye yezilinganiso zayo.	GtkEntry that the file entry uses for entering filenames. You can use this property to get the GtkEntry if you need to modify or query any of its parameters.	GtkEntry ukuba ukungena kwehele kulisebenzise ukufaka amagamahele. Ungasebenzisa lesisakha ukuthola GtkEntry uma ufuna ukulungisa kumbe ukubuza enye yezilinganiso zayo.	0.3687177300453186
ds_zu	299	zu	Ukushaya kohlelo	File Tools	Ukushaya kohlelo	0.41529130935668945
ds_zu	300	zu	Ungabhali phezulu amafayela amasha	Do not overwrite newer files	Ungabhali phezulu amafayela amasha	0.3544152081012726
ds_zu	301	zu	Isibonelo: MyScreenName	Example: MyScreenName	Isibonelo: MyScreenName	0.7840379476547241
ds_zu	302	zu	Isiqalisi sabelo	Weather Information	Isiqalisi sabelo	0.5968013405799866
ds_zu	303	zu	ngaziwa	Unknown	ngaziwa	0.6127791404724121
ds_zu	304	zu	Ividiyo ayikwazanga ukuqophiwa.	The movie could not be recorded.	Ividiyo ayikwazanga ukuqophiwa.	0.5604572892189026
ds_zu	305	zu	Okwangaphandle	Extension(s)	Okwangaphandle	0.46797797083854675
ds_zu	306	zu	Khipa	Eject	Khipa	0.7441151142120361
ds_zu	307	zu	Asitholakalanga isifanekiso href phezu ko yelp:document	No href attribute found on yelp:document	Asitholakalanga isifanekiso href phezu ko yelp:document	0.6538975834846497
ds_zu	308	zu	I-Yahoo! I_D:	Yahoo! Japan	I-Yahoo! I_D:	0.5915574431419373
ds_zu	309	zu	Faka iphasiwedi	Enter password	Faka iphasiwedi	0.38659965991973877
ds_zu	310	zu	Ikhasi	Page	Ikhasi	0.6024928689002991
ds_zu	311	zu	Isikhombi esinephutha	Default	Isikhombi esinephutha	0.6012365818023682
ds_zu	312	zu	Phuma kwindlela yesikrini esigcwele	Leave fullscreen mode	Phuma kwindlela yesikrini esigcwele	0.4284980595111847
ds_zu	313	zu	Uma kuyiqiniso, tshengisa usuku lwenyanga esihlokweni somsebenzisi uma inkomba iphezu kwenkomba sikhathi.	If true, show date in a tooltip when the pointer is over the clock.	Uma kuyiqiniso, tshengisa usuku lwenyanga esihlokweni somsebenzisi uma inkomba iphezu kwenkomba sikhathi.	0.270674467
ds_zu	314	zu	_Vula	_Open	_Vula	0.8266639709472656
ds_zu	315	zu	Igama	Name	Igama	0.7329081296920776
ds_zu	316	zu	Thola igama noma ibizo kwidokhumende	Find a word or phrase in the document	Thola igama noma ibizo kwidokhumende	0.25489166378974915
ds_zu	317	zu	Hlenga lelihele ngegama elihlukile	Save the current file with a different name	Hlenga lelihele ngegama elihlukile	0.27773812413215637
ds_zu	318	zu	Ihele akusi-isithombe.	These files are on a Video DVD.	Ihele akusi-isithombe.	0.3447244465351105
ds_zu	319	zu	AkukhoLanguagesLanguage	None	AkukhoLanguagesLanguage	0.41488033533096313
ds_zu	320	zu	Akuphumelelanga ukuguqula isithombe	Couldn't convert image	Akuphumelelanga ukuguqula isithombe	0.4893903434276581
ds_zu	321	zu	Okujikelele	General	Okujikelele	0.6190261244773865
ds_zu	322	zu	Yabelana ngedeskithophu yami	Share My Desktop	Yabelana ngedeskithophu yami	0.2975645363330841
ds_zu	323	zu	Priscilla Mahlangu	translator-credits	Priscilla Mahlangu	0.542069137
ds_zu	324	zu	Uhambisa ohele	Moving Files	Uhambisa ohele	0.4430181086063385
ds_zu	325	zu	Indawo yokushaya uma ubhala	Keyboard	Indawo yokushaya uma ubhala	0.4620242416858673
ds_zu	326	zu	_Cishe	Right	_Cishe	0.63871938
ds_zu	327	zu	Igama	Name	Igama	0.7329086065292358
ds_zu	328	zu	Umazisi yohlu lwento yendawo yohlu	Panel object ID list	Umazisi yohlu lwento yendawo yohlu	0.3194428086280823
ds_zu	329	zu	Umbala ongenelele	Color	Umbala ongenelele	0.6445541977882385
ds_zu	330	zu	AkwaziwaDimensions	Unknown	AkwaziwaDimensions	0.4306597411632538
ds_zu	331	zu	_Nge	_About	_Nge	0.6737673282623291
ds_zu	332	zu	Kukhona izinguquko ezingagciniwe kwi %s akhawunti yakho.	There are unsaved modifications to your %s account.	Kukhona izinguquko ezingagciniwe kwi %s akhawunti yakho.	0.49139007925987244
ds_zu	333	zu	Isayizi yokuqukethwe:	Content size:	Isayizi yokuqukethwe:	0.5715187191963196
ds_zu	334	zu	_Ingxoxo entsha…	_New Conversation…	_Ingxoxo entsha…	0.75735873
ds_zu	335	zu	_Igama:You can add images to your Pictures folder and they will show up here	You can add images to your Pictures folder and they will show up here	_Igama:You can add images to your Pictures folder and they will show up here	0.8856335878372192
ds_zu	336	zu	Ungakhethi wonke amafayela	Deselect all files	Ungakhethi wonke amafayela	0.43114250898361206
ds_zu	337	zu	Ingabe unesiqiniseko sokuthi ufuna ukususa wonke ama-logi wezingxoxo ezedlule?	Are you sure you want to delete all logs of previous conversations?	Ingabe unesiqiniseko sokuthi ufuna ukususa wonke ama-logi wezingxoxo ezedlule?	0.4518658220767975
ds_zu	338	zu	Khetha imihume ebonakalayo kulesibaya	Mount the volume associated with this folder	Khetha imihume ebonakalayo kulesibaya	0.3527577221393585
ds_zu	339	zu	Igama:	Name:	Igama:	0.7794651389122009
ds_zu	340	zu	Ngobungako	By Size	Ngobungako	0.44798657298088074
ds_zu	341	zu	Isikhala esikhululekile:	Free space:	Isikhala esikhululekile:	0.5903996229171753
ds_zu	342	zu	Imibhalo	Document	Imibhalo	0.7109929919242859
ds_zu	343	zu	Nikeza	Provide	Nikeza	0.7088571190834045
ds_zu	344	zu	Izakhiwo	Properties	Izakhiwo	0.5599498748779297
ds_zu	345	zu	Ulwembu	Network	Ulwembu	0.646608293
ds_zu	346	zu	i-thelephathi-salut ayifakwanga	telepathy-salut not installed	i-thelephathi-salut ayifakwanga	0.5091386437416077
ds_zu	347	zu	print job	print job	print job	0.992489755
ds_zu	348	zu	%s: Iphutha ekuvuleni umbhavuma: %s	%s: Error opening a pipe: %s	%s: Iphutha ekuvuleni umbhavuma: %s	0.5493474006652832
ds_zu	349	zu	Yini igama lakho lokungena le Facebook?	What is your Facebook password?	Yini igama lakho lokungena le Facebook?	0.3831231892108917
ds_zu	350	zu	Hlanza ukhiphi miphumela	Debugging output	Chaza uhlobo lwemiphumela	0.44956764578819275
ds_zu	351	zu	_Uhume olubonakalayo...	Visible _Columns...	_Uhume olubonakala...	0.5701465010643005
ds_zu	352	zu	URL	URL	URL	0.9898864030838013
ds_zu	353	zu	Xolo, ngakhonanga ukushintsha umnikazi "%s".	Sorry, could not change the owner of "%s": %s	Ngexolo, ngingakwazi ukushintsha umnikazi "%s".	0.608185351
ds_zu	354	zu	Gcina isithombe	Save Image	Gcina isithombe	0.45480403304100037
ds_zu	355	zu	Imininingwane	Details	Imininingwane	0.5477338433265686
ds_zu	356	zu	Phendula ngevidiyo	Answer with video	Phendula ngevidiyo	0.5248132944107056
ds_zu	357	zu	Intshengisa yokubona ngale	Transparency indicator	Intshengisa yokubona ngale	0.40951964259147644
ds_zu	358	zu	right-ring-mode-1	Left Ring Mode #%d	right-ring-mode-1	0.6623557209968567
ds_zu	359	zu	_Phuma	_Quit	_Phuma	0.8146819472312927
ds_zu	360	zu	Izinketho zokuphatha isikhathi:	Session management options:	Izinketho zokuphatha isikhathi:	0.5639699101448059
ds_zu	361	zu	Hlanganisa...	_Add...	Hlanganisa...	0.7278308272361755
ds_zu	362	zu	Yini igama lakho lokungena le Facebook?	What is your Facebook password?	Yini igama lakho lokungena le Facebook?	0.3831225335597992
ds_zu	363	zu	Vala lelihele	Close the current file	Vala lelihele	0.33783331513404846
ds_zu	364	zu	Into engakwazi ukuqaliswa	Not a launchable item	Into engakwazi ukuqaliswa	0.5446066856384277
ds_zu	365	zu	Iya kwisiqephu	Go to Chapter	Iya kwisiqephu	0.5426052212715149
ds_zu	366	zu	Bonisa ukulingana kuhlu longabathinta	Show Balance in contact list	Bonisa ukulingana kuhlu longabathinta	0.35887670516967773
ds_zu	367	zu	Okula_ndelayo	_Next	Okula_ndelayo	0.582056463
ds_zu	368	zu	Amaqembu	Groups	Amaqembu	0.5409024357795715
ds_zu	369	zu	Phoqa Ukuyeka	Force Quit	Phoqa Ukuyeka	0.5683407783508301
ds_zu	370	zu	uhlu lwetebhu lekhasi	page tab list	uhlu lwetebhu lekhasi	0.3505001962184906
ds_zu	371	zu	Okwangaphandle	Extension(s)	Okwangaphandle	0.4679780900478363
ds_zu	372	zu	Bambezela maphakathi nezithombe (imizuzwana)	Time between photos in burst mode	Bambezela maphakathi nezithombe (imizuzwana)	0.2843702435493469
ds_zu	373	zu	Iphutha makusetshenziswa (%s) ehlangene ne(%s)	Error while trying to run (%s) which is linked to (%s)	Iphutha makusetshenziswa (%s) ehlangene ne(%s)	0.4152812361717224
ds_zu	374	zu	Ukubukwa kwedokhumende	Document View	Ukubukwa kwedokhumende	0.4691567122936249
ds_zu	375	zu	Inethiwekhi entsha	New Network	Inethiwekhi entsha	0.46403929591178894
ds_zu	376	zu	Sedric Motha	translator-credits	Sedric Motha	0.48233866691589355
ds_zu	377	zu	Isizinda	Background	Isizinda	0.5525991916656494
ds_zu	378	zu	_Itheku:	_Port:	_Itheku:	0.8556123375892639
ds_zu	379	zu	(Azikho iziphakamiso)	(No Suggestions)	(Azikho iziphakamiso)	0.6038040518760681
ds_zu	380	zu	Ihluleke ukudala into yokudlala ye-GStreamer. SIiela uhlole ukufakwa kwe-GStreamer.	Failed to create a GStreamer play object. Please check your GStreamer installation.	Ihluleke ukudala into yokudlala ye-GStreamer. SIiela uhlole ukufakwa kwe-GStreamer.	0.3830866813659668
ds_zu	381	zu	Emuva	Back	Emuva	0.6894864439964294
ds_zu	382	zu	_Ungenzi	_Undo	_Ungenzi	0.8631678223609924
ds_zu	383	zu	Hl_ela	_Edit	Hl_ela	0.6818608045578003
ds_zu	384	zu	isi-Vietnam	Vietnamese	isi-Vietnam	0.6036677956581116
ds_zu	385	zu	Indlela engasetshenziswa indikimba ye-Adium	Path of the Adium theme to use	Indlela engasetshenziswa indikimba ye-Adium	0.44815072417259216
ds_zu	386	zu	Igumbi:	Room:	Igumbi:	0.7161299586296082
ds_zu	387	zu	Izisefo	Filter	Izisefo	0.6606349349021912
ds_zu	388	zu	Okuthatha ukushaya	Picker dialog	Okuthatha ukushaya	0.4567513167858124
ds_zu	389	zu	Ukuguqulwa kwewidget ebizela emuva	Conversion to widget callback	Ukuguqulwa kwewidget ebizela emuva	0.4134606420993805
ds_zu	390	zu	Isikhala esikhululekile:no readno access	Free space:	Isikhala esikhululekile:no readno access	0.4529845416545868
ds_zu	391	zu	Khetha i-akhawunti ofuna ukuyingenisa:	Select the accounts you want to import:	Khetha i-akhawunti ofuna ukuyingenisa:	0.532493532
ds_zu	392	zu	Bonisa ongabathinta abangaphandle kolayini	Show offline contacts	Bonisa ongabathinta abangaphandle kolayini	0.37122735381126404
ds_zu	393	zu	Isihloko	_Title:	Isihloko	0.5103243589401245
ds_zu	394	zu	Iya kwikhasi	Go to Page	Iya kwikhasi	0.45253846049308777
ds_zu	395	zu	Igamaopen recent file	Name	Igamaopen recent file	0.4376857876777649
ds_zu	396	zu	Password hint	Password hint	Password hint	0.9875876903533936
ds_zu	397	zu	_Ukutholakala	Accessibility keyboard plugin	_Ukutholakala	0.4139220416545868
ds_zu	398	zu	Fiphele	Set	Fiphele	0.6550516486167908
ds_zu	399	zu	_Faka phakathi amafolda amancane	_Include subfolders	_Faka phakathi amafolda amancane	0.5206189751625061
ds_zu	400	zu	Ayikwazanga ukubhala iphrojekthi.	Unable to write a project.	Ayikwazanga ukubhala iphrojekthi.	0.6085528135299683
